km_driven,owner,engine,max_power,seats,car_age,log_price,mileage_per_cc,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual
152000,0,1396.0,88.73,5,9,13.270785106659046,0.015179083094555875,True,False,False,True,False,True
220000,3,1197.0,80.0,5,14,12.301387370778713,0.014202172096908938,False,False,True,True,False,True
70000,0,2523.0,62.1,7,12,13.019224835777257,0.006325802615933413,True,False,False,True,False,True
50000,0,1198.0,108.5,5,7,13.652992804936396,0.014190317195325543,False,False,True,True,False,True
125000,0,1248.0,73.9,5,14,12.611541086966115,0.01546474358974359,True,False,False,True,False,True
60000,0,1196.0,86.8,5,9,12.765691290604371,0.015183946488294315,False,False,True,True,False,True
90000,0,1196.0,63.0,5,11,12.611541086966115,0.01834448160535117,False,False,False,True,False,True
30000,0,1196.0,63.0,5,8,12.873904582205107,0.01834448160535117,False,False,False,True,False,True
90000,0,2494.0,100.6,8,9,13.997832948091215,0.00520850040096231,True,False,False,True,False,True
20000,0,1198.0,73.75,5,8,13.217675375388819,0.014190317195325543,False,False,True,True,False,True
110000,2,1248.0,74.0,5,13,12.611541086966115,0.01834935897435897,True,False,False,True,False,True
150000,1,1598.0,103.6,5,13,12.611541086966115,0.012853566958698373,True,False,False,True,False,True
110000,0,1396.0,90.0,5,13,12.765691290604371,0.0164756446991404,True,False,False,True,False,True
120000,1,1582.0,126.2,5,10,13.68767832281738,0.012433628318584073,True,False,False,True,False,True
120000,1,1495.0,93.7,5,15,11.982935344196433,0.00882943143812709,False,False,False,True,False,True
80000,3,2956.0,83.8,7,13,12.429220196836383,0.005175913396481733,True,False,False,True,False,True
110000,0,1396.0,88.73,5,9,13.399996629152975,0.015179083094555875,True,False,False,True,False,True
40000,0,1193.0,88.7,5,10,13.017005083966255,0.014727577535624476,False,False,True,True,False,True
110000,1,1598.0,103.6,5,13,12.899222326086994,0.012327909887359198,True,False,False,True,False,True
20000,0,2179.0,120.0,7,6,14.077875591662238,0.007508031206975676,True,False,False,True,False,True
230000,0,1399.0,68.1,5,12,12.345834587905333,0.014295925661186561,True,False,False,True,False,True
60000,0,1199.0,79.4,5,15,11.849404844423074,0.015512927439532946,False,False,True,True,False,True
35000,1,998.0,67.1,5,13,12.180759965737863,0.01903807615230461,False,False,True,True,False,True
45000,0,1197.0,81.86,5,10,13.122365377402328,0.014360902255639098,False,False,True,True,False,True
45000,0,624.0,38.0,4,13,11.002116507732017,0.040705128205128206,False,False,True,True,False,True
25000,0,1193.0,88.7,5,9,12.899222326086994,0.014727577535624476,False,False,True,True,False,True
10000,0,1197.0,81.83,5,11,12.899222326086994,0.015538847117794487,False,False,True,True,False,True
19000,0,998.0,67.04,5,7,12.847929163278053,0.020551102204408818,False,False,True,True,False,True
10000,0,1197.0,83.1,5,6,13.269059483669357,0.017878028404344194,False,False,True,True,False,True
25000,0,1198.0,82.0,6,6,12.899222326086994,0.015150250417362269,False,False,True,True,False,True
30000,0,1197.0,78.9,5,13,12.506180941677357,0.01700918964076859,False,False,True,True,False,True
90000,0,2523.0,62.1,7,11,13.122365377402328,0.006325802615933413,True,False,False,True,False,True
20000,0,1199.0,84.0,5,8,13.07107218827772,0.01988323603002502,False,False,True,True,False,True
48000,0,1461.0,83.14,5,7,13.652992804936396,0.013600273785078713,True,False,False,True,False,True
120000,0,2179.0,120.0,7,16,13.07107218827772,0.005530059660394677,True,False,False,True,False,True
210000,1,1248.0,73.9,5,13,12.821260987319457,0.01546474358974359,True,False,False,True,False,True
200400,1,1086.0,68.05,5,15,12.138869243416009,0.018241252302025782,False,False,True,True,False,True
110000,1,1197.0,78.9,5,17,12.180759965737863,0.01700918964076859,False,False,True,True,False,True
38000,0,2179.0,138.03,7,11,13.038981768465277,0.006392840752638825,True,False,False,True,False,True
90000,1,1794.0,125.0,5,21,11.813037464800539,0.007469342251950947,False,False,True,True,False,True
43000,0,1248.0,88.5,7,8,13.652992804936396,0.019647435897435898,True,False,False,True,False,True
25000,0,1086.0,68.0,5,7,13.122365377402328,0.01869244935543278,False,False,True,True,False,True
26000,1,998.0,67.04,5,9,12.861001210669146,0.020551102204408818,False,False,True,True,False,True
120000,1,1493.0,110.0,5,19,11.813037464800539,0.011252511721366376,True,False,False,True,False,True
70000,2,796.0,46.3,5,17,11.695255355062795,0.024748743718592963,False,False,True,True,False,True
60000,2,2354.0,144.0,5,19,12.206077645517674,0.005055225148683093,False,False,True,True,False,True
120000,1,2956.0,138.1,7,18,12.206077645517674,0.004712449255751015,True,False,False,True,False,True
20000,0,1373.0,91.1,5,9,13.45883704259595,0.015098324836125273,False,False,True,True,False,True
25000,0,1396.0,70.0,5,12,12.577639650232573,0.016883954154727793,True,False,False,True,False,True
60000,0,1248.0,74.02,5,8,13.493928313146206,0.022756410256410255,True,False,False,True,False,True
80000,0,1948.0,68.0,10,17,12.206077645517674,0.006262833675564681,True,False,False,True,False,True
80000,0,796.0,34.2,8,11,11.951186847493476,0.021105527638190957,False,False,True,True,False,True
17000,0,1991.0,194.4,5,6,15.46416937585933,0.007533902561526871,False,False,True,False,False,False
10000,0,1995.0,187.74,5,7,15.201805169084134,0.011268170426065163,True,False,False,False,False,False
3500,0,998.0,118.35,5,6,13.933294482509151,0.01818637274549098,False,False,True,False,False,False
46000,0,1968.0,187.74,5,9,14.456837989794423,0.009273373983739838,True,False,False,False,False,False
52000,0,2354.0,187.4,5,8,14.316286451937186,0.005097706032285472,False,False,True,False,False,False
20000,1,1197.0,85.8,5,14,12.54254845357358,0.015538847117794487,False,False,True,True,False,True
25000,0,1199.0,84.0,5,6,13.017005083966255,0.01693077564637198,False,False,True,True,False,True
70000,1,1298.0,85.0,5,19,11.813037464800539,0.012249614791987674,False,False,True,True,False,True
40000,0,2179.0,140.0,7,11,13.384729180332174,0.006929784304726939,True,False,False,True,False,True
7300,0,1197.0,81.8,5,5,13.384729180332174,0.017552213868003343,False,False,True,True,False,True
25000,0,1248.0,88.5,5,7,13.527829818844937,0.02250801282051282,True,False,False,True,False,True
100000,0,796.0,46.3,5,15,11.918397239722838,0.024748743718592963,False,False,True,True,False,True
35000,0,1198.0,77.0,6,8,13.122365377402328,0.021135225375626045,True,False,False,True,False,True
80000,1,1582.0,126.32,5,12,12.959846800844963,0.014108723135271808,True,False,False,True,False,True
60000,0,1197.0,78.9,5,15,12.468440756144114,0.01700918964076859,False,False,True,True,False,True
110000,1,1498.0,88.8,5,11,12.899222326086994,0.013444592790387183,True,False,False,True,False,True
70000,1,1396.0,88.73,5,8,13.26212705890841,0.01614613180515759,True,False,False,True,False,True
90000,1,1586.0,103.3,5,15,12.429220196836383,0.013493064312736443,False,False,False,True,False,True
95000,0,1598.0,103.6,5,13,12.899222326086994,0.012327909887359198,True,False,False,True,False,True
200000,1,2523.0,63.0,7,14,12.765691290604371,0.005390408244153785,True,False,False,True,False,True
30000,0,1248.0,74.0,5,10,13.091904169919621,0.020192307692307693,True,False,False,True,False,True
70000,1,1498.0,88.5,5,12,12.765691290604371,0.013444592790387183,True,False,False,True,False,True
80000,1,2982.0,168.7,7,11,14.151983508870947,0.004208584842387659,True,False,False,True,False,False
100000,2,1248.0,73.9,5,13,12.429220196836383,0.01546474358974359,True,False,False,True,False,True
70000,0,1248.0,74.02,5,8,13.39239204133378,0.022756410256410255,True,False,False,True,False,True
15000,0,1199.0,76.8,5,9,12.611541086966115,0.015512927439532946,False,False,True,True,False,True
21000,0,1498.0,99.0,5,7,13.384729180332174,0.017242990654205606,True,False,False,True,False,True
35000,0,1197.0,81.8,5,11,12.611541086966115,0.017142857142857144,False,False,True,True,False,True
25000,0,1199.0,88.7,5,9,13.07107218827772,0.015596330275229357,False,False,True,True,False,True
30000,0,1199.0,84.0,5,8,13.017005083966255,0.01988323603002502,False,False,True,True,False,True
10000,0,1248.0,74.02,5,6,13.53314897324916,0.022756410256410255,True,False,False,True,False,True
40000,0,1197.0,78.9,5,12,12.611541086966115,0.01700918964076859,False,False,True,True,False,True
25000,0,814.0,55.2,5,11,12.429220196836383,0.025921375921375923,False,False,True,True,False,True
15000,0,1248.0,74.02,5,7,13.493928313146206,0.022756410256410255,True,False,False,True,False,True
70000,0,796.0,46.3,5,17,11.461642696843066,0.024748743718592963,False,False,True,True,False,True
7800,0,1086.0,68.0,5,7,13.07107218827772,0.01869244935543278,False,False,True,True,False,True
55000,0,2179.0,138.1,7,11,13.26212705890841,0.006424965580541533,True,False,False,True,False,True
30000,0,1199.0,84.0,5,9,12.765691290604371,0.01988323603002502,False,False,True,True,False,True
125000,1,2523.0,62.1,7,12,12.706850963741102,0.006325802615933413,True,False,False,True,False,True
50000,0,1197.0,81.8,5,9,13.085701467719382,0.017042606516290727,False,False,True,True,False,True
40000,3,1498.0,98.59,5,8,13.345508528717259,0.01520026702269693,True,False,False,True,False,True
30000,0,1199.0,84.0,5,8,12.847929163278053,0.01988323603002502,False,False,True,True,False,True
30000,0,1199.0,76.8,5,9,12.644330802262578,0.015512927439532946,False,False,True,True,False,True
35000,0,1298.0,85.8,5,16,12.54254845357358,0.013482280431432974,False,False,True,True,False,True
30000,0,1498.0,104.5,5,7,13.710151153416941,0.010006675567423231,False,False,True,True,False,False
60000,0,1061.0,67.0,5,15,12.429220196836383,0.017813383600377,False,False,True,True,False,True
39000,0,1591.0,121.3,5,8,13.527829818844937,0.010691389063482088,False,False,True,True,False,True
15000,0,999.0,67.0,5,6,12.948012371209098,0.023033033033033036,False,False,True,True,False,True
5000,0,1199.0,88.76,5,6,13.415034483903348,0.01626355296080067,False,False,True,True,False,True
9750,1,1086.0,68.05,5,9,12.948012371209098,0.018241252302025782,False,False,True,True,False,True
110000,0,2393.0,147.8,7,9,14.403297778421795,0.00571667363142499,True,False,False,True,False,True
35000,0,1199.0,88.7,5,7,13.710151153416941,0.014595496246872394,False,False,True,True,False,True
10000,0,2179.0,140.0,7,10,13.997832948091215,0.006929784304726939,True,False,False,True,False,True
157138,2,2179.0,120.0,7,22,12.180759965737863,0.0048187241854061496,True,False,False,True,False,True
120000,3,1493.0,110.0,5,18,12.128116509451258,0.011252511721366376,True,False,False,True,False,True
110000,3,1086.0,68.05,5,17,12.128116509451258,0.018241252302025782,False,False,True,True,False,True
46000,0,2179.0,152.87,7,7,14.23750562376114,0.006929784304726939,True,False,False,True,False,True
102000,2,1298.0,88.2,5,19,12.278397958261774,0.012403697996918338,False,False,True,True,False,True
50000,1,796.0,47.3,5,10,12.25486757159303,0.028567839195979897,False,False,True,True,False,True
110000,1,2393.0,147.8,7,9,14.346139397261565,0.00571667363142499,True,False,False,True,False,True
285000,2,2494.0,102.0,8,16,13.180634172318978,0.005132317562149158,True,False,False,True,False,True
50000,0,1497.0,117.3,5,10,13.592368256649284,0.011623246492985972,False,False,True,True,False,True
70000,1,1248.0,74.0,5,11,13.25339339419516,0.020192307692307693,True,False,False,True,False,True
120000,1,1248.0,88.8,5,13,12.765691290604371,0.017227564102564104,True,False,False,True,False,True
93000,1,1396.0,90.0,5,14,12.765691290604371,0.015687679083094555,True,False,False,True,False,True
50000,0,1493.0,70.0,7,7,13.527829818844937,0.011051574012056262,True,False,False,True,False,True
100000,1,1196.0,73.0,7,14,11.982935344196433,0.012851170568561871,False,False,True,True,False,True
70000,2,1405.0,70.0,5,15,11.918397239722838,0.011174377224199289,True,False,False,True,False,True
5000,0,1197.0,81.86,5,6,13.239258908233676,0.015789473684210527,False,False,True,True,False,True
27000,0,1197.0,78.9,5,13,12.577639650232573,0.01700918964076859,False,False,True,True,False,True
122000,1,2179.0,140.0,7,11,13.304686600863562,0.006929784304726939,True,False,False,True,False,True
74000,1,1120.0,71.0,5,10,12.901719200051183,0.021785714285714283,True,False,False,True,False,True
30000,0,998.0,67.1,5,14,12.323860125621126,0.020961923847695393,False,False,True,True,False,True
10000,0,1462.0,103.26,5,5,13.510344528022657,0.012831737346101232,False,False,True,True,False,False
80000,0,998.0,67.04,5,11,12.611541086966115,0.02314629258517034,False,False,True,True,False,True
120000,0,1405.0,70.0,5,17,11.350418300109132,0.012099644128113879,True,False,False,True,False,True
120000,1,1493.0,110.0,5,15,12.180759965737863,0.010850636302746148,True,False,False,True,False,True
127991,0,1498.0,98.6,5,8,13.42246945133505,0.017022696929238985,True,False,False,False,False,True
198000,1,1998.0,68.0,5,26,11.918397239722838,0.007407407407407408,True,False,False,True,False,True
65000,0,1193.0,64.1,5,15,12.577639650232573,0.01310980720871752,False,False,True,True,False,True
20000,0,1248.0,88.5,5,7,13.697853639354802,0.02250801282051282,True,False,False,True,False,True
60000,0,1198.0,73.75,5,9,12.899222326086994,0.014190317195325543,False,False,True,True,False,True
13120,0,799.0,53.3,5,7,12.873904582205107,0.03150187734668335,False,False,True,True,False,True
87500,0,1956.0,170.0,5,8,14.253766134056512,0.00874233128834356,True,False,False,True,False,True
125000,0,1582.0,126.32,5,11,13.304686600863562,0.014108723135271808,True,False,False,True,False,True
25000,0,1197.0,81.86,5,7,13.592368256649284,0.014536340852130325,False,False,True,True,False,False
120000,2,1248.0,88.8,7,12,13.304686600863562,0.016642628205128206,True,False,False,True,False,True
35000,0,1591.0,121.3,5,10,13.586098651497313,0.010691389063482088,False,False,True,True,False,True
25000,0,1396.0,88.73,5,9,13.507627138738266,0.01614613180515759,True,False,False,True,False,True
120000,2,1896.0,90.0,5,20,12.429220196836383,0.008649789029535865,True,False,False,True,False,True
25000,0,999.0,67.0,5,7,12.899222326086994,0.024064064064064063,False,False,True,True,False,False
140000,0,2489.0,95.0,8,11,12.886643575525625,0.00562474889513861,True,False,False,True,False,True
79000,1,1493.0,82.0,5,20,11.775297421715827,0.008774279973208305,True,False,False,True,False,True
125000,0,1461.0,83.8,8,10,13.304686600863562,0.014401095140314853,True,False,False,True,False,True
80000,0,1396.0,88.73,5,9,13.487007879880162,0.015179083094555875,True,False,False,True,False,True
110000,2,1497.0,116.4,5,14,13.017005083966255,0.011222444889779559,False,False,True,True,False,True
80000,1,1493.0,110.0,5,15,12.301387370778713,0.010850636302746148,True,False,False,True,False,True
100000,1,1582.0,126.32,5,11,13.208542908506082,0.014108723135271808,True,False,False,True,False,True
100000,1,1598.0,103.6,5,14,12.821260987319457,0.012853566958698373,True,False,False,True,False,True
78000,0,2523.0,63.0,7,15,13.017005083966255,0.005390408244153785,True,False,False,True,False,True
15000,0,1197.0,81.86,5,7,13.527829818844937,0.014536340852130325,False,False,True,True,False,False
70000,0,2179.0,120.0,7,10,13.910821646859095,0.007067462138595686,True,False,False,True,False,True
5000,0,1197.0,83.1,5,6,13.47442911525415,0.017878028404344194,False,False,True,True,False,True
75000,0,998.0,67.05,5,9,12.560247968016562,0.02399799599198397,False,False,True,True,False,True
5500,0,1197.0,81.8,5,5,13.52649559761195,0.017552213868003343,False,False,True,True,False,True
80000,1,1461.0,108.45,5,9,13.217675375388819,0.013442847364818617,True,False,False,True,False,True
120000,1,1248.0,73.9,5,15,12.611541086966115,0.01546474358974359,True,False,False,True,False,True
70000,0,1248.0,74.0,5,8,13.345508528717259,0.021947115384615384,True,False,False,True,False,True
80000,1,1197.0,81.86,5,8,13.384729180332174,0.014360902255639098,False,False,True,True,False,True
120000,2,1582.0,126.32,5,11,13.26212705890841,0.014108723135271808,True,False,False,True,False,True
75000,1,1248.0,74.0,5,9,13.355062726308148,0.021306089743589742,True,False,False,True,False,True
80000,1,1493.0,110.0,5,15,12.301387370778713,0.010850636302746148,True,False,False,True,False,True
